Epoch 	 Time(sec) 	 Loss_train 	 Accuracy 	 Precision 	 Recall 	 Sensitivity 	 Specificity 	 MCC 	 F1-score 	 ROC_AUC 	 AUC 	 Q9 	 PPV 	 NPV 	 TP 	 FP 	 TN 	 FN
17	3022.3462609000017	240.38747823828703	0.8700460829493087	0.8702770769895755	0.9478737984254132	0.9478737984254132	0.7106741553070951	0.6979421456474243	0.9074195660489693	0.9501587521770626	1.0	0.7921219299599449	0.8702770769895755	0.8694158045724543	691	103	253	38
18	3188.521610300002	242.48945551384145	0.8755760368663594	0.9024390231674267	0.9135802456603838	0.9135802456603838	0.7977528067478854	0.716092022920907	0.9079754595037658	0.9412963733604601	1.0	0.8444810301033132	0.9024390231674267	0.8184438016759544	666	72	284	63
19	3356.8070797	236.38654497459288	0.8884792626728111	0.9164383549089885	0.9176954719921873	0.9176954719921873	0.8286516830655851	0.7468855209824545	0.9170664832645191	0.9527404016584209	1.0	0.8655859381576039	0.9164383549089885	0.8309859131521523	669	61	295	60
20	3524.627920400002	256.86246394588704	0.8728110599078341	0.8822768423256444	0.9355281194300026	0.9355281194300026	0.7443820203809494	0.7052989533931684	0.9081225027242859	0.9535919606664509	1.0	0.8135902716402532	0.8822768423256444	0.84935897163667	682	91	265	47
21	3693.9041945000026	238.9263023493694	0.8847926267281107	0.8881748060563306	0.9478737984254132	0.9478737984254132	0.7556179754055675	0.7333120178553779	0.917053748562008	0.9541660886854395	1.0	0.8233085830289107	0.8881748060563306	0.8762214955171939	691	87	269	38
22	3862.4549671000022	221.25254972276662	0.8811059907834101	0.9385964898558531	0.8806584350059555	0.8806584350059555	0.8820224694325212	0.741876135439618	0.9087048825840729	0.9555917757124581	1.0	0.8813384940659144	0.9385964898558531	0.7830423920622385	642	42	314	87
23	4030.6064984000004	203.08782278008061	0.8976958525345622	0.9221311462812416	0.9259259246557944	0.9259259246557944	0.8398876380902033	0.7674832845740123	0.9240246400246237	0.9568941600776807	1.0	0.8752543865885862	0.9221311462812416	0.8470254933512026	675	57	299	54
24	4201.0619682	218.46091480744644	0.8976958525345622	0.9256198334357854	0.9218106983239908	0.9218106983239908	0.8483146043586669	0.7684836341187055	0.9237113395713323	0.9562814999768807	1.0	0.879330979065033	0.9256198334357854	0.8412256243977002	672	54	302	57
25	4370.696914800003	211.73936435405562	0.904147465437788	0.9217273941677093	0.9368998615406038	0.9368998615406038	0.8370786493340487	0.7809609934846214	0.9292517000481281	0.9589941585363975	1.0	0.8764585230619819	0.9217273941677093	0.8662790672491888	683	58	298	46
26	4542.1684728	216.85461492982768	0.8986175115207373	0.9121171758826668	0.9396433457618061	0.9396433457618061	0.8146067392848125	0.7672041283366204	0.9256756750502191	0.9615025970623141	1.0	0.8621348741969102	0.9121171758826668	0.868263470454301	685	66	290	44
27	4710.499982100002	204.21216399974406	0.8986175115207373	0.9233926115959061	0.9259259246557944	0.9259259246557944	0.8426966268463578	0.7697355916686704	0.9246575336132482	0.962234706616729	1.0	0.8770542418162957	0.9233926115959061	0.847457624724696	675	56	300	54
28	4878.032047000001	187.56295606477522	0.8903225806451613	0.9013157882877424	0.9396433457618061	0.9396433457618061	0.7893258404794218	0.7472216721816698	0.920080590382753	0.961675991430465	1.0	0.8450378657369467	0.9013157882877424	0.8646153819550296	685	75	281	44
29	5048.1591388000015	196.3982527734072	0.9078341013824884	0.9410939678245527	0.9204389562133897	0.9204389562133897	0.8820224694325212	0.7937736816134923	0.9306518717540555	0.9641420446663892	1.0	0.8993802787180694	0.9410939678245527	0.8440860192363279	671	42	314	58
30	5218.3631583999995	190.1074934931081	0.9013824884792627	0.9168900791998793	0.938271603651205	0.938271603651205	0.8258426943094307	0.774065708737405	0.9274576264898592	0.9639397512368798	1.0	0.8693455682453117	0.9168900791998793	0.8672566346098625	684	62	294	45
31	5387.478445600002	178.93359646365158	0.8995391705069125	0.9100529088491364	0.9437585720936097	0.9437585720936097	0.8089887617725035	0.7689164363017479	0.9265993259753539	0.9628049814275367	1.0	0.859201579681432	0.9100529088491364	0.8753799365489972	688	68	288	41
32	5556.066788700002	205.199907700308	0.9078341013824884	0.9255751002360283	0.938271603651205	0.938271603651205	0.8455056156025124	0.7896254419810848	0.9318801083570298	0.9669818590958833	1.0	0.8823587894626158	0.9255751002360283	0.8699421940175082	684	55	301	45
33	5724.138782500002	183.9596025589627	0.9188940092165898	0.9457579959029792	0.9327846352088003	0.9327846352088003	0.8904494357009848	0.817536428389327	0.9392265186883794	0.9690124998073396	1.0	0.909117574080002	0.9457579959029792	0.8661202162127863	680	39	317	49
34	5895.494938300002	217.41171509365853	0.9069124423963134	0.9131578935353185	0.9519890247572167	0.9519890247572167	0.8146067392848125	0.7857903728125549	0.9321692404753732	0.9679913996393399	1.0	0.8645826564125969	0.9131578935353185	0.8923076895621302	694	66	290	35
35	6063.938297100001	175.6105071627365	0.9032258064516129	0.9105263145914128	0.9492455405360144	0.9492455405360144	0.8089887617725035	0.777219550450136	0.9294828737881242	0.9648625945962609	1.0	0.8602478850171085	0.9105263145914128	0.8861538434272189	692	68	288	37
36	6232.375597800001	197.92242401310926	0.9161290322580645	0.9357923484483711	0.9396433457618061	0.9396433457618061	0.8679775256517486	0.8093817466269139	0.9377138939509144	0.9696136002835962	1.0	0.8973528893624081	0.9357923484483711	0.8753541051689685	685	47	309	44
37	6399.2942019	201.1545088215765	0.904147465437788	0.9032258052861603	0.9602194774208238	0.9602194774208238	0.7893258404794218	0.7790313995909801	0.9308510632108702	0.9678796566020869	1.0	0.8483983996994721	0.9032258052861603	0.9064516099791884	700	75	281	29
38	6564.689989100003	181.62566097056762	0.9069124423963134	0.9313186800393974	0.9300411509875979	0.9300411509875979	0.859550559383285	0.789026423908046	0.9306794777414691	0.9676754365684869	1.0	0.8890489182838599	0.9313186800393974	0.8571428547418968	678	50	306	51
39	6732.3895467	170.44843743450838	0.9023041474654377	0.9104084309480784	0.9478737984254132	0.9478737984254132	0.8089887617725035	0.7751327734032868	0.928763440236046	0.9665233273223286	1.0	0.8599956553957706	0.9104084309480784	0.8834355801121608	691	68	288	38
40	6900.097482600002	177.08330423874702	0.9133640552995391	0.9379310331890607	0.9327846352088003	0.9327846352088003	0.8735955031640575	0.804096799988724	0.9353507558904052	0.9699102973135432	1.0	0.8987675909306231	0.9379310331890607	0.8638888864891976	680	45	311	49
41	7068.263847500002	165.53397337679488	0.9096774193548387	0.9167767491191853	0.9519890247572167	0.9519890247572167	0.8230337055532762	0.7923523375586303	0.9340511433821997	0.9697369029453923	1.0	0.8703425239904767	0.9167767491191853	0.8932926802033759	694	63	293	35
42	7238.373632400002	188.82919928152708	0.904147465437788	0.9106438884222814	0.9506172826466155	0.9506172826466155	0.8089887617725035	0.779313758460114	0.930201341657583	0.9699950678935282	1.0	0.8604938264708473	0.9106438884222814	0.8888888861454047	693	68	288	36
43	7409.954427100001	183.13630501367396	0.9069124423963134	0.9088541654832628	0.9574759931996214	0.9574759931996214	0.8033707842601945	0.7855534306034839	0.9325317295039868	0.9709525901265392	1.0	0.8577478670851358	0.9088541654832628	0.9022081990466618	698	70	286	31
44	7582.115645000002	168.24726448899267	0.9078341013824884	0.9221476497689294	0.9423868299830085	0.9423868299830085	0.8370786493340487	0.7889837460634559	0.9321573942115621	0.9714592870023581	1.0	0.8778062134413093	0.9221476497689294	0.8764705856574394	687	58	298	42
45	7749.7551069	182.71072090431414	0.9069124423963134	0.9142480199020475	0.9506172826466155	0.9506172826466155	0.8174157280409671	0.7858871230286189	0.9320780087881115	0.9714130485041845	1.0	0.8662545922792929	0.9142480199020475	0.889908254159302	693	65	291	36
46	7917.161703100002	167.02257478652595	0.9050691244239631	0.9173333321102223	0.9437585720936097	0.9437585720936097	0.8258426943094307	0.782170628559656	0.9303583496076008	0.9705229574143432	1.0	0.8705900614622001	0.9173333321102223	0.8776119376787703	688	62	294	41
47	8085.279007100002	159.46737800648563	0.9161290322580645	0.9287634396118771	0.9478737984254132	0.9478737984254132	0.8511235931148213	0.8081099783653651	0.9382213164031084	0.9714862594596261	1.0	0.8884622831275977	0.9287634396118771	0.8885630472476157	691	53	303	38
48	8251.645806600001	159.0939135128803	0.9124423963133641	0.9318801077222342	0.938271603651205	0.938271603651205	0.859550559383285	0.8007432263358684	0.9350649344257929	0.9710315808942525	1.0	0.8915185742898268	0.9318801077222342	0.8717948693111257	684	50	306	45
49	8420.0247394	173.71912856975484	0.9133640552995391	0.9343365240296354	0.9368998615406038	0.9368998615406038	0.865168536895594	0.8032298713598817	0.9356164377153311	0.9715016722923505	1.0	0.8947356895739798	0.9343365240296354	0.8700564947173546	683	48	308	46
