Epoch 	 Time(sec) 	 Loss_train 	 Accuracy 	 Precision 	 Recall 	 Sensitivity 	 Specificity 	 MCC 	 F1-score 	 ROC_AUC 	 AUC 	 Q9 	 PPV 	 NPV 	 TP 	 FP 	 TN 	 FN
13	2343.9871697000017	276.14163691590056	0.8433179723502304	0.8442822374157151	0.9429347813275343	0.9429347813275343	0.6332378205351352	0.6280445378149219	0.890885750390959	0.9224103027282922	1.0	0.7375395896608383	0.8442822374157151	0.8403041793144328	694	128	221	42
14	2511.857564099999	287.58714603207227	0.8525345622119815	0.87305699368775	0.9157608683209771	0.9157608683209771	0.7191977056756513	0.6546605875295834	0.8938992036512604	0.9281876790830945	1.0	0.7927005083979867	0.87305699368775	0.8019169303453133	674	98	251	62
15	2676.431525	275.6147690382636	0.8562211981566821	0.8776041655239529	0.9157608683209771	0.9157608683209771	0.7306590236943867	0.6639816757866143	0.8962765951487522	0.9303522486607698	1.0	0.8004495158037745	0.8776041655239529	0.8044164012478978	674	94	255	62
16	2840.844079900002	248.52481598422844	0.8221198156682028	0.9532554241181045	0.7758152163372076	0.7758152163372076	0.9197707710035221	0.6533876202543749	0.8554307109697148	0.9314423196711099	1.0	0.8316320316749682	0.9532554241181045	0.660493825801453	571	28	321	165
17	3005.828286600001	267.222300571436	0.8562211981566821	0.9239766068362915	0.858695651007207	0.858695651007207	0.8510028628911093	0.686792085088063	0.8901408444435627	0.9345762738258377	1.0	0.8547983043236563	0.9239766068362915	0.7406483772053657	632	52	297	104
18	3168.9907810000004	253.65699326182585	0.8672811059907835	0.8834196879748449	0.9266304335236	0.9266304335236	0.7421203417131222	0.6895013207069173	0.9045092832198214	0.9383409119222623	1.0	0.8104149133480888	0.8834196879748449	0.8274760356949648	682	90	259	54
19	3334.8736548000015	246.1646853583585	0.8829493087557604	0.9270687224024282	0.898097824866715	0.898097824866715	0.8510028628911093	0.7371834620440944	0.9123533465063123	0.9451577488476393	1.0	0.8723594907793387	0.9270687224024282	0.7983870946279917	661	52	297	75
20	3501.8039702999995	217.46368325547246	0.8774193548387097	0.9158620677022592	0.9021739118176985	0.9021739118176985	0.8252148973489545	0.7216024254688714	0.908966460705704	0.941727918275819	1.0	0.8583670684985333	0.9158620677022592	0.7999999977777777	664	61	288	72
21	3667.7564285000008	232.3757973142066	0.8838709677419355	0.9055851051787432	0.9252717378732721	0.9252717378732721	0.7965616023021158	0.7310675768507929	0.9153225800300251	0.9470809455587392	1.0	0.8467493985300351	0.9055851051787432	0.8348348323278233	681	71	278	55
22	3831.818035799999	218.0276662307625	0.8626728110599078	0.865504357577205	0.9442934769778621	0.9442934769778621	0.6905444106288126	0.6761330014195406	0.9031838850531618	0.9445153855736889	1.0	0.7776646933877343	0.865504357577205	0.8546099260474825	695	108	241	41
23	3996.2530068000015	208.31832485618943	0.8866359447004608	0.9070385114116355	0.9279891291739278	0.9279891291739278	0.7994269318067996	0.7373403124544167	0.9173942236955042	0.9498178024168432	1.0	0.84930972144644	0.9070385114116355	0.8403614432519234	683	70	279	53
24	4163.8230551000015	211.96171291788954	0.8764976958525346	0.9275568168642659	0.887228259664092	0.887228259664092	0.8538681923957931	0.7252329700957911	0.9069444438146218	0.9486732278559862	1.0	0.8694780293875403	0.9275568168642659	0.7821522289182357	653	51	298	83
25	4326.845429000001	215.5237631457948	0.8866359447004608	0.9322990113789859	0.898097824866715	0.898097824866715	0.8624641809098448	0.7465677215673875	0.9148788921004297	0.9505691727918275	1.0	0.8789624977512447	0.9322990113789859	0.8005319127645428	661	48	301	75
26	4493.9363791	221.00235171404842	0.8847926267281107	0.8891719733895899	0.9483695639288457	0.9483695639288457	0.7507163302271739	0.7301073260580742	0.917817224906103	0.9509312320916905	1.0	0.8199888215432086	0.8891719733895899	0.8733333304222223	698	87	262	38
27	4662.567202599999	208.6414092511949	0.8838709677419355	0.8831658280362238	0.955163042180485	0.955163042180485	0.7335243531990706	0.72772668772668	0.9177545685915439	0.9516826024666749	1.0	0.8089245935658452	0.8831658280362238	0.88581314572383	703	93	256	33
28	4825.796221500001	200.84341220751784	0.8875576036866359	0.8956185555468833	0.9442934769778621	0.9442934769778621	0.767908307255277	0.7371308370046645	0.9193121687041585	0.9523950417341474	1.0	0.8312253434545998	0.8956185555468833	0.867313913050764	695	81	268	41
29	4992.2231347000015	200.83508067431777	0.8875576036866359	0.9263888876022377	0.9062499987686821	0.9062499987686821	0.8481375333864254	0.7458190025736433	0.9162087905795269	0.9535960664008969	1.0	0.8738031883765507	0.9263888876022377	0.8109589018877839	667	53	296	69
30	5156.4094267	201.5164861838721	0.8949308755760369	0.91577539984522	0.9307065204745836	0.9307065204745836	0.8194842383395867	0.7572819115555558	0.9231805923698243	0.9552253332502803	1.0	0.8632748642538736	0.91577539984522	0.8486646859090069	685	63	286	51
31	5322.4331413	191.91197286766314	0.9004608294930876	0.923180591747735	0.9307065204745836	0.9307065204745836	0.8366762153676899	0.7709294467975304	0.9269282808342839	0.9542364831194717	1.0	0.8745483280840362	0.923180591747735	0.8513119508708107	685	57	292	51
32	5488.9547146	195.45281678426488	0.8700460829493087	0.86592865822149	0.9565217378308128	0.9565217378308128	0.6876790811241287	0.6942936138797026	0.9089735307237097	0.9557976205307089	1.0	0.7770261065674959	0.86592865822149	0.882352937932526	704	109	240	32
33	5653.009526900001	187.38705673223814	0.8829493087557604	0.8878980880408942	0.9470108682785179	0.9470108682785179	0.74785100072249	0.7256958628472204	0.91650230051512	0.9566618911174786	1.0	0.8178092144203576	0.8878980880408942	0.8699999971	697	88	261	39
34	5816.8145423999995	181.98375088436	0.9004608294930876	0.9254742534885173	0.9279891291739278	0.9279891291739278	0.8424068743770576	0.7715653674355879	0.9267299858027611	0.9581685249781986	1.0	0.8774823322570188	0.9254742534885173	0.8472622453969387	683	55	294	53
35	5981.667394	181.99442993460818	0.8921658986175115	0.9024707400488027	0.9429347813275343	0.9429347813275343	0.7851002842833803	0.7485093143874739	0.9222591355998278	0.9569772330883269	1.0	0.8427767099248071	0.9024707400488027	0.8670886048509855	694	75	274	42
36	6145.7245048	188.75212505018249	0.895852534562212	0.9249658923261038	0.9211956509222885	0.9211956509222885	0.8424068743770576	0.7618959405982252	0.9230769224485521	0.9566112806777127	1.0	0.87540923445312	0.9249658923261038	0.835227270354468	678	55	294	58
37	6310.025216900001	195.2897493709732	0.896774193548387	0.9159999987786667	0.9334239117752392	0.9334239117752392	0.8194842383395867	0.7612732784885106	0.9246298782472208	0.9561090693908061	1.0	0.8639516359625259	0.9159999987786667	0.8537313407351304	687	63	286	49
38	6475.0076868	182.7344069817366	0.896774193548387	0.9227642263919184	0.9252717378732721	0.9252717378732721	0.8366762153676899	0.7631044940718237	0.9240162815983607	0.95855783605332	1.0	0.8729980889590211	0.9227642263919184	0.8414985566527419	681	57	292	55
39	6637.887464700001	195.98357141556193	0.8949308755760369	0.9146666654471112	0.9320652161249114	0.9320652161249114	0.8166189088349028	0.7570023226356704	0.923283983227938	0.9592001993272705	1.0	0.8617181168286819	0.9146666654471112	0.8507462661171753	686	64	285	50
40	6802.9168317	178.4118115739138	0.9023041474654377	0.9177718820719206	0.9402173900268785	0.9402173900268785	0.8223495678442706	0.7736240033445719	0.9288590597792892	0.9585266911673104	1.0	0.867460127677784	0.9177718820719206	0.8670694837852886	692	62	287	44
41	6968.666235900004	193.45988736350316	0.9050691244239631	0.9294436893766028	0.9307065204745836	0.9307065204745836	0.8510028628911093	0.7823004533256486	0.9300746768974374	0.9597841659399526	1.0	0.8838067724230347	0.9294436893766028	0.8534482734096314	685	52	297	51
42	7133.583394200003	181.94848120972566	0.9023041474654377	0.9222520094875979	0.9347826074255671	0.9347826074255671	0.8338108858630061	0.7746028015644368	0.9284750331116902	0.9606756883019808	1.0	0.8737618738413705	0.9222520094875979	0.8584070771138435	688	58	291	48
43	7297.645220300001	181.73442352188522	0.8976958525345622	0.9106438884222814	0.9415760856772064	0.9415760856772064	0.8051575908161673	0.7621711874481083	0.9258517027883422	0.9601734770150743	1.0	0.8561651691472945	0.9106438884222814	0.8672839479404817	693	68	281	43
44	7462.030423099997	167.77634708198542	0.9013824884792627	0.9210174017121587	0.9347826074255671	0.9347826074255671	0.8309455563583222	0.7723383367962895	0.9278489541956514	0.9616878970972966	1.0	0.8718736712487885	0.9210174017121587	0.8579881631420468	688	59	290	48
45	7625.5050988	176.00504721321153	0.8940092165898618	0.8985879320942388	0.9510869552295014	0.9510869552295014	0.7736389662646448	0.7523085122407143	0.9240924086309621	0.9621745359411984	1.0	0.836244385726043	0.8985879320942388	0.8823529382929642	700	79	270	36
46	7791.488671799998	181.01170587512047	0.8894009216589862	0.8908629430318998	0.9538043465301571	0.9538043465301571	0.7535816597318578	0.7410828338825317	0.9212598419151837	0.9618358353058428	1.0	0.8227205093135183	0.8908629430318998	0.8855218825403304	702	86	263	34
47	7956.5909390000015	186.73835126429177	0.8930875576036866	0.8944020344854936	0.955163042180485	0.955163042180485	0.7621776482459093	0.7499463953736172	0.9237844934797735	0.9627429301108757	1.0	0.8288716525159799	0.8944020344854936	0.8896321040480532	703	83	266	33
48	8121.359265699997	168.69538379770557	0.9004608294930876	0.91644562212673	0.9388586943765507	0.9388586943765507	0.8194842383395867	0.7693387308066967	0.9275167779009954	0.9625015572443005	1.0	0.8652331671785352	0.91644562212673	0.8640483357581621	691	63	286	45
49	8286.328642300003	190.8881527083972	0.9023041474654377	0.9279891291739278	0.9279891291739278	0.9279891291739278	0.8481375333864254	0.7761266662514015	0.9279891298043551	0.9633191105020555	1.0	0.8811560406175656	0.9279891291739278	0.8481375333864254	683	53	296	53
